sentence,label
"Yo case ma, Annapurna Base Camp (ABC) trek tapailai perfect hunchha. Yo trek ekdum challenging chha, tara scenery ni aaainch, world-class chha. Different landscapes, jasto ki rhododendron forests, terraced rice paddies, high altitude landscapes haru dekhna paunechha. Plus, Annapurna range ko close-up view ni paunechha.",-1
"Weekend ko adventure ko lagi Champa Devi Hiking trail ekdum sahi choice ho. Yo trail le Kathmandu valley ko outskirts ma ekdum babbal adventure offer garchha. Plus, Champa Devi ko top ma pugera relax garna pani saknuhunchha, jaha bata panoramic city views dekhna saknuhunchha. Trail ma moderate difficulty level chha, so ekdum dallai experience hunchha.",0
"Family outings ko lagi Godawari Botanical Garden ko trail ekdum ramro hunchha. Yo trail safe chha kids ko lagi ani nature ko beauty pani ekdum enjoy garna milchha. Godawari ma bird watching ra picnic manayera ekdum mazzale time spend garna saknuhunchha. Plus, Godawari ko garden ma different types ko plants ra flowers ni dekhna paunechha.",0
"Tapai ko requirement bujheko chhu. Peaceful experience ko lagi, Namobuddha hiking trail try garna saknuhunchha. Yo trail le natural serenity offer garchha ani yaha ko Namobuddha Monastery ma meditation garera ekdum peace paunechha. Trail ma jammai manche haru hundaina, so tapai lai ekantama aafno time spend garna milnechha.",0
"Historical trail ko lagi Bhaktapur to Panauti trek ekdum ramro hunchha. Yo trail ma hiking garda Newari culture ra history ko barema dherai sikna paunechha. Panauti ancient town ma pugda tyaha ko temples ra old houses herera historical feel aaunchha. Plus, trail bata green paddy fields ra rural life ko view ni ekdum babbal hunchha.",1
"Cultural experience ko lagi Kathmandu Valley Rim trek ekdum sahi hunchha. Yo trek ma different traditional villages huda cultural touch experience garna saknuhunchha. Jasto ki, Dhulikhel, Nagarkot, jaha bata local culture ra lifestyle observe garna sakincha. Plus, yaha ko local food ni try garna nabhulnu hola, ekdum authentic hunchha.",-1
"Photography lovers ko lagi Langtang Valley trek ekdum perfect hunchha. Yo trail diverse landscapes offer garchha, jasto ki bamboo forests, waterfalls, and stunning mountain views. Langtang region ma wildlife photography ko lagi ni opportunities chhan. Plus, Kyanjin Gompa bata surrounding peaks ko photoshoot garna ekdum katro hunchha.",0
"Solo hikers ko lagi Poon Hill trek ekdum recommend garchhu. Yo trek safe chha ani popular pani chha, so aru hikers sanga meet up garna ramro chance hunchha. Early morning Poon Hill bata sunrise herda ekdum danger view paunechha. Plus, trail ma local tea houses ra lodges chhan, jaha tapai aru travelers sanga interact garna saknuhunchha.",0
"Hiking garda achanak mausam change bhayo bhane, weather ko lagi tayari rakhnu ekdum essential chha. Always check the local weather forecast before heading out. Weather change bhaye pani adjust garna sakne versatile clothing layers rakhnuhos. Waterproof ra windproof jackets, rain pants, ra extra warm clothes pack garne. Tarp ra rain cover pani rakhnuhos, bag ra gear lai dry rakhna. Ra mausam ekdam kharab bhayo bhane, shelter ma basera wait garnu better hunchha. Lightning storms aayo bhane, high points ra solitary trees bata tada basnuhos. Always have a plan B for severe weather, and don't hesitate to turn back if conditions seem dangerous.",-1
"Trail navigation ko lagi, ek ramro map ra compass essential tools ho. GPS device pani upayogi hunchha. Trail markers ra signposts lai dhyan diyer follow garnuhos. Pahile nai trail ko map study garera familiar huna ramro hunchha. Mobile app haru pani chhan jasle trails ko digital map provide garchhan. Ani, always stay on marked trails, shortcut linu risky hunchha. Yadi lost feel garirahane chha bhane, backtrack garnu ani last known point ma return garnu. Ra ek important kura, always let someone know your planned route and expected return time. Safety ko lagi, sanga sanga whistle ra emergency signal mirror ni carry garnu helpful hunchha.",1
"Hiking garda kati etiquette haru chhan jasle respect the trail ra aru hikers ko lagi pani important chha. Pahila ta, trail lai clean rakhnuhos, kuna garbage chhodnu hudaina. Aru hikers lai respect garnu, especially uphill hikers lai priority dinu. Loud music avoid garnu, nature enjoy garna ani aru lai disturb nagarnu. Wildlife lai disturb nagarnu ani natural objects jasto ki flowers ra rocks haru lai untouched rakhnu. Campfires banauna allowed chha bhane pani designated areas ma matra banaunu. Always follow the 'Leave No Trace' principles. Ra local trail rules ra regulations pani follow garnu, yini haru safety ra conservation ko lagi important chhan.",-1
"Hydration ra nutrition dui crucial factors ho hiking ma. Pani ko lagi, at least 2 liters water per person per day lekhnuhos, distance ra weather anusaar adjust garnu pani sakinchha. Water purification tablets or a filter system ni helpful hunchha fresh sources bata pani liyera. Nutrition ko lagi, high-energy snacks jasto ki nuts, granola bars, ra dried fruits carry garnu. Lunch ra breaks ko lagi protein-rich foods jasto ki peanut butter, jerky, ra hard-boiled eggs ni ramro hunchhan. Complex carbohydrates ra fats ko combination pani energy maintain garna help garne chhan. Ra always extra food pack garera rakhnu, emergency situation ma kaam aunchha.",-1
"Solo hiking garda safety precautions ekdum important chhan. Pahila ta, detailed trip plan banaunu ani tyo plan kasaile lai definitely share garnu. Regular check-ins arrange garnu, family ya friends sanga. Personal locator beacon (PLB) ya satellite messenger carry garnu, emergency communication ko lagi. Enough food, water, ra safety gear lekhnuhos, extra margin ko lagi. Self-defense tools like pepper spray ni carry garnu, tara local laws check garnu. Trail ma experienced huda solo hike garnu, naya huda group sanga join hunu better hunchha. Always trust your instincts, uncomfortable situation ma hesitate nagari help maganu. Ra hamesha remember, better safe than sorry!",1
"Ho ni, guided hiking tours haru yaha available chhan. Hami different difficulty levels ko hikes offer garchhau, jasma beginners dekhi advanced hikers samma ko laagi suitable chhan. Sabai tours ma professional guides hunuhunchha, jo tapai lai trails ko barema jankari dinchhan ra safety ko lagi pani ensure garchhan. Booking ko lagi hamro website ma visit garnuhos ya direct call garnuhos. Ani, tapai ko convenience anusar customize garna pani sakincha.",1
"Ho, definitely! Tapai ko preference anusar personally guided hike customize garna milcha. Tapai le group size, difficulty level, ra preferred sights haru choose garna saknuhunchha. Yadi tapai cultural sites or specific landscapes herne ichchha rakhdai hunuhunchha bhane, tyo pani arrange garna sakinchha. Hami sanga detail discuss garna ko lagi ek appointment fix garnu hola.",0
"Safety hamro priority ho. Sabai guided hikes ma, hami first aid kits, emergency communication devices, ra experienced guides ko saathma hunchhau. Trails haru well-marked chhan ra regular maintenance hunchha. Weather conditions ra local wildlife ko barema pani pre-hike briefing dinchhau. Plus, hami sabbai participants lai recommend garnechhau ki hike suru garu bhandaa proper gear ra hydration le equipped hunu parne. Yadi kasaile medical assistance ko zarurat parla bhane, hamro team ready hunchha help garna.",1
"Booking process ekdum simple chha. Hamro website ma jau, tyaha 'Book a Hike' section ma click garau. Tyas pachi, tapai ko preferred date ra hike ko option choose garna saknuhunchha. Tapaiko personal details fill up garnu parne hunchha, jasto ki full name, contact information, ra any special requests. Payment pani online through secure gateway garna sakincha. Ani confirmation email tapai ko provided email address ma pathaunechhau. Yadi kehi confusion cha bhane, direct call pani garera book garna saknuhunchha.",-1
"Guided hikes ma hami basic hiking equipment provide garchhau, jastai walking poles, ra rain protection. Tesaile, tapai lai thulo bag pack ra hiking boots lyauna parne hunchha. Pani bottle ra personal medication haru pani tapai aafai le lyaunu parne hunchha. Ra yadi tapai sanga camera cha bhane, definitely lyaunu hola for capturing those amazing views. Rest, hike ko day ma weather anusar appropriate clothing lyaunu hola.",1
"Guided hikes ko duration ra distance tapai ko choice ma depend garchha. Hami short day hikes dekhi multi-day treks samma offer garchhau. Short hikes ma 3-5 hours ko walk hunchha jaba ki long hikes ma several days samma pani huna sakchha. Distance pani variable chha, kina bhane hami customized hikes pani offer garchhau. Tara average, day hike ma 5-10 kilometers ko range ma hunchha. Detailed information ko lagi hamro website herda ramro hunchha.",1
"Normally, hamro guided hikes ma group size 10-15 participants ko hunchha. Tara yadi tapai private tour or smaller group ma interested hunuhunchha bhane, tyo pani arrange garna sakinchha. Hami flexibility maintain garchhau ki sabai ko preference anusar best experience provide garna sakchhau. Group size ko limit pani tapai ko requirement ma adjust garna sakinchha, tesaile worry garnu pardaina.",1
"Guided hikes ko lagi best season generally spring ra autumn hunchha. March dekhi May samma ra September dekhi November samma ko weather ekdum sahi hunchha hiking ko lagi. Tyo bela ma, clear skies ra moderate temperatures hunchhan, jasle views lai pani ekdum ramro dekhna sakinchha. Winter ra summer pani ramro hunchha, tara tyo bela ma weather conditions haru ali challenging huna sakchha, tesaile tyo seasons ma hike garna agadi prepare hunu parne hunchha.",0
"Hamro guided hikes ma, hami breakfast, lunch, ra snacks provide garchhau. Long hikes ma dinner pani include hunchha. Sabai meals hami local products bata baneko hunchha, jasle tapai lai fresh ra energetic rakhdachha. Yadi tapai sanga dietary restrictions chhan bhane, tyo pani hamilai agadi nai inform garna saknuhunchha. Hami tapai ko health ra preference lai dhyan ma rakhda meal plan prepare garchhau.",1
"Ho, hikes garda wildlife encounters huna sakchha, especially in the national parks or conservation areas. Commonly, deer, monkeys, various bird species, ra sometimes larger mammals like leopards dekhiyo. Tesaile, wildlife observe garda chahi safety precautions ekdum important chha. Hamro guides le wildlife ko safe distance bata herne ra respectful way ma interact garne tarika ko barema briefing dinchhan. Yadi encounter hunchha bhane, calm ra quiet rahane, ani guide ko instructions follow garne chahi must ho.",-1
"Hike pachi ta refresh huna ekdum ramro local spa haru chhan jaha tapai massage garnu saknuhunchha. Ani, yedi nature ma relax garna man lagyo bhane, nearby ko river side ma ekdam peaceful park haru chhan. Tyaha basera mountain ko view ni herda, tea sip garna ni ekdum babbal hunchha. Aru k cha tapai ko preference?",1
